Rooms,Bathroom,Landsize,Lattitude,Longtitude
3,1.0,602.0,-37.6995,144.9669
3,2.0,577.0,-37.7071,144.9706
3,1.0,585.0,-37.6937,144.9658
3,1.0,1069.0,-37.6931,144.9596
2,1.0,196.0,-37.6956,144.9656
3,1.0,638.0,-37.6952,144.9613
2,1.0,606.0,-37.709,144.9646
3,1.0,540.0,-37.6992,144.9739
2,1.0,0.0,-37.7071,144.9644
3,3.0,247.0,-37.7133,144.975
2,1.0,204.0,-37.7925,144.9797
1,1.0,0.0,-37.777,144.9836
2,1.0,160.0,-37.7933,144.9824
2,1.0,176.0,-37.7831,144.9805
2,2.0,182.0,-37.7843,144.9902
2,1.0,138.0,-37.7904,144.9836
3,1.0,204.0,-37.7911,144.9818
3,1.0,340.0,-37.7869,144.9863
2,1.0,192.0,-37.7793,144.9879
1,1.0,138.0,-37.7759,144.9823
2,1.0,186.0,-37.7837,144.9338
3,2.0,226.0,-37.7824,144.9243
2,1.0,274.0,-37.7813,144.9238
2,1.0,0.0,-37.788,144.9306
3,1.0,320.0,-37.7844,144.9359
5,1.0,432.0,-37.7859,144.9323
2,1.0,0.0,-37.7829,144.9247
2,1.0,0.0,-37.7826,144.9311
2,1.0,472.0,-37.7851,144.922
3,1.0,251.0,-37.7823,144.9317
3,1.0,180.0,-37.7839,144.9273
2,1.0,209.0,-37.7846,144.9347
3,1.0,143.0,-37.7868,144.9336
2,1.0,1783.0,-37.7949,144.9007
3,1.0,482.0,-37.7951,144.8861
2,1.0,267.0,-37.7961,144.89
2,2.0,0.0,-37.7883,144.884
3,1.0,219.0,-37.796,144.8819
3,2.0,487.0,-37.7942,144.8934
3,1.0,452.0,-37.7939,144.8936
3,1.0,267.0,-37.7951,144.8901
2,1.0,761.0,-37.7953,144.8957
1,1.0,0.0,-37.7971,144.8883
3,1.0,210.0,-37.7947,144.8871
2,1.0,172.0,-37.7936,144.8905
3,1.0,272.0,-37.7977,144.904
1,1.0,1162.0,-37.8911,145.0451
2,2.0,0.0,-37.8898,145.0438
3,2.0,269.0,-37.854,145.0542
2,2.0,2696.0,-37.8558,145.0518
3,1.0,732.0,-37.8562,145.0864
3,2.0,0.0,-37.8574,145.0494
5,2.0,794.0,-37.8508,145.0592
3,1.0,715.0,-37.8578,145.0682
4,3.0,622.0,-37.858,145.0859
2,1.0,0.0,-37.8521,145.0763
4,2.0,586.0,-37.8541,145.0738
3,3.0,662.0,-37.8605,145.0455
3,1.0,453.0,-37.8487,145.0592
2,1.0,97.0,-37.8637,145.0632
2,1.0,157.0,-37.8499,145.0814
3,2.0,184.0,-37.8644,145.063
3,1.0,697.0,-37.6969,144.9425
3,1.0,1011.0,-37.7115,144.912
4,1.0,677.0,-37.7088,144.9204
3,1.0,742.0,-37.702,144.9538
2,2.0,1137.0,-37.7045,144.9204
3,1.0,697.0,-37.7097,144.9256
3,1.0,751.0,-37.6962,144.9376
3,1.0,663.0,-37.6962,144.9349
3,1.0,650.0,-37.699,144.9421
3,1.0,738.0,-37.6972,144.941
3,1.0,587.0,-37.6995,144.905
3,2.0,563.0,-37.702,144.9173
3,1.0,702.0,-37.709,144.9368
3,1.0,674.0,-37.6957,144.9231
5,1.0,227.0,-37.6979,144.941
3,1.0,258.0,-37.7047,144.9087
3,1.0,697.0,-37.7073,144.9355
4,3.0,715.0,-37.709,144.9373
3,1.0,694.0,-37.6977,144.9116
3,1.0,694.0,-37.6974,144.9112
3,2.0,0.0,-37.7074,144.9266
3,2.0,243.0,-37.7116,144.9357
3,1.0,666.0,-37.7015,144.9191
3,2.0,300.0,-37.7098,144.9266
3,1.0,585.0,-37.71,144.9464
3,1.0,605.0,-37.706,144.9467
4,3.0,530.0,-37.7058,144.9431
3,2.0,240.0,-37.7114,144.9396
3,1.0,681.0,-37.9462,145.0193
3,2.0,766.0,-37.9346,145.0049
4,2.0,351.0,-37.9449,145.0167
3,2.0,699.0,-37.9453,145.0176
2,1.0,650.0,-37.9338,145.0143
2,2.0,516.0,-37.9365,145.0008
4,3.0,684.0,-37.9436,145.0169
2,1.0,136.0,-37.9427,145.0052
3,1.0,611.0,-37.9449,145.02
2,1.0,90.0,-37.9354,144.9994
3,1.0,251.0,-37.9411,145.0011
2,1.0,171.0,-37.9358,144.9996
3,1.0,338.0,-37.8139,145.0243
1,1.0,0.0,-37.8194,145.0397
2,1.0,1063.0,-37.8159,145.0194
1,1.0,918.0,-37.8294,145.033
2,1.0,2679.0,-37.8261,145.0269
1,1.0,0.0,-37.826,145.0239
1,1.0,322.0,-37.8198,145.0373
1,1.0,6494.0,-37.8254,145.0255
1,1.0,0.0,-37.8143,145.0319
2,1.0,221.0,-37.8163,145.0251
1,1.0,479.0,-37.8292,145.0322
3,2.0,126.0,-37.8255,145.029
3,1.0,269.0,-37.8162,145.0206
2,1.0,201.0,-37.8173,145.0246
3,2.0,254.0,-37.8287,145.0419
3,1.0,368.0,-37.8288,145.0398
4,1.0,383.0,-37.8237,145.0311
2,1.0,0.0,-37.832,145.0431
5,3.0,858.0,-37.8395,145.0534
3,1.0,0.0,-37.8414,145.0505
2,1.0,710.0,-37.8259,145.0483
3,2.0,0.0,-37.8302,145.0527
2,2.0,0.0,-37.8315,145.0559
1,1.0,2306.0,-37.8227,145.0528
3,1.0,305.0,-37.8309,145.0451
2,1.0,325.0,-37.8355,145.04399999999995
4,3.0,667.0,-37.8374,145.0511
4,2.0,729.0,-37.8343,145.0488
3,2.0,224.0,-37.8368,145.0508
1,1.0,71.0,-37.8372,145.0433
3,2.0,185.0,-37.8255,145.0481
3,2.0,271.0,-37.8256,145.0486
2,1.0,1536.0,-37.8307,145.0493
1,1.0,0.0,-37.8362,145.0543
2,1.0,0.0,-37.8254,145.0474
2,1.0,0.0,-37.8244,145.0517
4,3.0,952.0,-37.7511,145.0772
3,2.0,600.0,-37.7523,145.0676
2,1.0,86.0,-37.7586,145.0629
3,2.0,330.0,-37.7524,145.06
4,3.0,152.0,-37.7505,145.0703
2,1.0,733.0,-37.7442,145.0528
2,1.0,263.0,-37.7428,145.0511
3,1.0,192.0,-37.7388,145.0581
4,1.0,374.0,-37.7437,145.0506
2,1.0,433.0,-37.7521,145.0516
3,2.0,200.0,-37.7399,145.054
3,1.0,592.0,-37.7421,145.0487
2,1.0,563.0,-37.7383,145.0555
2,1.0,341.0,-37.7366,145.0509
3,1.0,317.0,-37.7397,145.0513
3,2.0,0.0,-37.7502,145.0465
3,1.0,689.0,-37.7382,145.0451
3,1.0,489.0,-37.7364,145.0379
2,1.0,465.0,-37.7369,145.0371
3,1.0,658.0,-37.7445,145.0386
2,1.0,391.0,-37.7349,145.0398
3,1.0,476.0,-37.7339,145.0405
1,1.0,290.0,-37.7434,145.0468
3,2.0,747.0,-37.7348,145.0402
3,1.0,695.0,-37.7416,145.0406
4,1.0,585.0,-37.7469,145.0448
3,2.0,246.0,-37.9031,145.0804
4,4.0,370.0,-37.8919,145.0781
4,3.0,695.0,-37.8938,145.0785
2,1.0,387.0,-37.9021,145.0837
2,1.0,795.0,-37.9087,145.0799
3,2.0,377.0,-37.7573,145.0496
4,2.0,449.0,-37.777,145.0414
3,1.0,459.0,-37.7639,145.0377
4,2.0,589.0,-37.7671,145.037
4,2.0,1250.0,-37.7639,145.0506
5,2.0,633.0,-37.7615,145.0309
2,1.0,1465.0,-37.7735,145.0403
3,2.0,618.0,-37.7817,145.0391
3,2.0,366.0,-37.7701,145.0385
3,0.0,219.0,-37.7679,145.0466
2,1.0,1003.0,-37.7752,145.0579
5,3.0,737.0,-37.7794,145.0647
3,2.0,1132.0,-37.7715,145.0688
3,1.0,792.0,-37.774,145.0654
4,2.0,658.0,-37.7358,144.8217
3,1.0,557.0,-37.7279,144.8224
3,2.0,573.0,-37.7473,144.8555
3,2.0,700.0,-37.7322,144.8722
3,2.0,162.0,-37.7308,144.8664
2,1.0,220.0,-37.7346,144.8584
3,1.0,535.0,-37.7475,144.852
3,1.0,703.0,-37.746,144.8651
3,1.0,546.0,-37.7486,144.8565
3,1.0,660.0,-37.7466,144.8707
3,2.0,224.0,-37.7426,144.868
2,2.0,55.0,-37.7388,144.8767
4,2.0,814.0,-37.7317,144.8619
5,5.0,609.0,-37.8064,145.0451
2,1.0,0.0,-37.7977,145.0333
3,2.0,0.0,-37.794,145.033
3,1.0,111.0,-37.7941,145.0238
1,1.0,0.0,-37.8083,145.0382
4,2.0,320.0,-37.8127,145.0451
5,4.0,800.0,-37.8147,145.0571
5,5.0,811.0,-37.8013,145.028
2,1.0,826.0,-37.805,145.0546
4,4.0,543.0,-37.8144,145.0358
3,1.0,813.0,-37.7993,145.0451
5,3.0,520.0,-37.8101,145.0464
2,1.0,0.0,-37.8018,145.0376
3,2.0,247.0,-37.7944,145.0327
2,1.0,964.0,-37.8022,145.035
2,1.0,838.0,-37.7974,145.0526
3,2.0,422.0,-37.7927,145.056
3,2.0,270.0,-37.7864,145.0631
3,1.0,276.0,-37.8082,144.8828
4,1.0,318.0,-37.8105,144.8803
3,1.0,555.0,-37.8083,144.8754
3,1.0,584.0,-37.7858,144.8757
3,1.0,625.0,-37.7876,144.8752
2,1.0,206.0,-37.7887,144.8828
3,3.0,2787.0,-37.7794,144.872
3,2.0,260.0,-37.7825,144.8833
2,1.0,315.0,-37.7835,144.8723
3,2.0,159.0,-37.785,144.8673
2,2.0,2787.0,-37.7794,144.872
4,2.0,294.0,-37.7844,144.8758
3,1.0,660.0,-37.7851,144.8654
1,1.0,0.0,-37.8691,145.0345
2,2.0,156.0,-37.8486,145.0321
1,1.0,4721.0,-37.8515,145.0372
3,2.0,192.0,-37.8654,145.0297
3,1.0,360.0,-37.8636,145.0301
3,1.0,840.0,-37.883,145.0791
4,2.0,709.0,-37.8693,145.0423
3,1.0,572.0,-37.8757,145.066
1,1.0,2410.0,-37.8779,145.0873
4,2.0,395.0,-37.8914,145.0842
3,2.0,711.0,-37.8723,145.0387
2,1.0,259.0,-37.8718,145.0526
4,2.0,230.0,-37.8806,145.0831
4,3.0,380.0,-37.8792,145.0869
4,3.0,274.0,-37.87300000000001,145.0664
3,1.0,446.0,-37.8784,145.0654
4,2.0,559.0,-37.87300000000001,145.0665
2,1.0,0.0,-37.7722,144.8807
5,3.0,601.0,-37.7637,144.8843
4,3.0,224.0,-37.7641,144.8885
1,1.0,0.0,-37.8116,144.9603
4,2.0,0.0,-37.8177,144.9544
1,1.0,0.0,-37.8122,144.9582
2,1.0,0.0,-37.8084,144.9602
3,2.0,0.0,-37.8095,144.9691
1,1.0,0.0,-37.8199,144.9558
2,2.0,1136.0,-37.8211,144.9559
2,1.0,0.0,-37.8106,144.9646
4,2.0,609.0,-37.8149,145.11
4,2.0,719.0,-37.812,145.1082
2,1.0,0.0,-37.8212,145.1064
3,2.0,624.0,-37.8203,145.1105
4,2.0,636.0,-37.8127,145.107
1,1.0,0.0,-37.7605,144.9071
4,2.0,508.0,-37.7709,144.9338
2,1.0,0.0,-37.7679,144.9245
2,1.0,313.0,-37.7663,144.9098
3,2.0,803.0,-37.7627,144.9047
4,2.0,675.0,-37.7686,144.912
2,2.0,0.0,-37.7675,144.92
2,1.0,428.0,-37.773,144.9332
4,2.0,574.0,-37.7644,144.9061
3,2.0,169.0,-37.7595,144.9255
2,1.0,459.0,-37.7589,144.9184
5,2.0,597.0,-37.7611,144.9095
2,1.0,455.0,-37.7692,144.9353
3,2.0,543.0,-37.7619,144.9083
2,1.0,272.0,-37.7641,144.9073
3,1.0,231.0,-37.7616,144.9284
2,2.0,0.0,-37.7679,144.9245
3,2.0,275.0,-37.767,144.9108
4,2.0,431.0,-37.7615,144.9094
3,3.0,256.0,-37.7685,144.9294
4,2.0,651.0,-37.8879,145.0768
2,1.0,646.0,-37.8949,145.072
2,1.0,194.0,-37.8953,145.0731
2,1.0,1113.0,-37.8892,145.0664
2,1.0,0.0,-37.9025,145.066
3,1.0,557.0,-37.9059,145.0733
2,1.0,0.0,-37.8913,145.0673
1,1.0,0.0,-37.8867,145.0699
2,1.0,77.0,-37.8999,145.0643
2,2.0,0.0,-37.8882,145.0666
2,1.0,308.0,-37.8907,145.0761
4,2.0,402.0,-37.8433,144.8774
4,2.0,480.0,-37.8439,144.8733
3,1.0,1070.0,-37.836,144.8784
2,1.0,342.0,-37.8425,144.8766
3,1.0,588.0,-37.8485,144.8909
3,1.0,644.0,-37.8457,144.8924
3,1.0,484.0,-37.8437,144.8809
3,2.0,367.0,-37.844,144.889
2,1.0,165.0,-37.8415,144.884
3,2.0,333.0,-37.8334,144.8673
5,2.0,760.0,-37.8437,144.865
3,2.0,575.0,-37.8389,144.8666
3,2.0,315.0,-37.8496,144.8868
1,1.0,622.0,-37.8497,144.8903
4,2.0,540.0,-37.8339,144.8716
2,1.0,482.0,-37.8358,144.8803
3,1.0,459.0,-37.8415,144.8698
4,1.0,837.0,-37.837,144.8772
4,2.0,580.0,-37.8477,144.8903
3,1.0,752.0,-37.8481,144.8721
2,1.0,480.0,-37.8431,144.8919
3,1.0,452.0,-37.8402,144.8886
3,1.0,761.0,-37.8464,144.865
3,1.0,650.0,-37.7375,144.8885
3,1.0,626.0,-37.7421,144.8851
3,1.0,657.0,-37.7356,144.8859
3,2.0,297.0,-37.738,144.8865
3,1.0,650.0,-37.7436,144.8856
3,2.0,795.0,-37.736,144.8771
3,1.0,597.0,-37.7473,144.8905
2,1.0,167.0,-37.7343,144.8824
1,1.0,710.0,-37.7355,144.8874
3,2.0,202.0,-37.7418,144.8833
3,1.0,650.0,-37.7368,144.8886
3,1.0,1218.0,-37.736,144.8886
1,1.0,649.0,-37.7356,144.8799
2,1.0,263.0,-37.777,144.99200000000005
2,2.0,1106.0,-37.7679,144.9994
2,1.0,120.0,-37.7715,145.0075
2,1.0,1000.0,-37.7836,145.0139
3,1.0,191.0,-37.7717,144.995
2,1.0,228.0,-37.7634,144.9985
5,2.0,406.0,-37.7751,145.0099
4,1.0,728.0,-37.7825,145.0072
1,1.0,0.0,-37.7827,145.0113
2,1.0,189.0,-37.7767,144.9924
3,2.0,411.0,-37.7744,145.0077
2,1.0,326.0,-37.7681,145.0119
2,2.0,173.0,-37.7806,145.0097
4,1.0,557.0,-37.7721,145.0004
2,1.0,181.0,-37.7659,144.9903
2,1.0,259.0,-37.7741,145.0073
2,1.0,1000.0,-37.7836,145.0139
3,1.0,534.0,-37.7677,145.0142
2,1.0,161.0,-37.712,144.9175
3,1.0,690.0,-37.7167,144.9127
3,1.0,220.0,-37.7131,144.9091
3,2.0,341.0,-37.7166,144.9104
3,1.0,730.0,-37.7167,144.9216
5,3.0,647.0,-37.719,144.9254
4,2.0,301.0,-37.7149,144.9153
5,3.0,700.0,-37.7206,144.9194
4,2.0,568.0,-37.7136,144.92700000000005
3,1.0,0.0,-37.7188,144.9243
4,2.0,1143.0,-37.8952,145.0928
4,2.0,537.0,-37.91,145.096
3,1.0,160.0,-37.8946,145.0944
5,3.0,707.0,-37.9098,145.097
3,2.0,570.0,-37.9066,145.0869
2,1.0,257.0,-37.9067,145.0921
4,2.0,538.0,-37.895,145.1014
4,3.0,691.0,-37.8999,145.0993
4,2.0,598.0,-37.898,145.0928
3,2.0,670.0,-37.9067,145.053
5,2.0,699.0,-37.908,145.0502
2,1.0,0.0,-37.9023,145.0461
3,2.0,199.0,-37.9034,145.0409
4,2.0,618.0,-37.9051,145.0473
4,2.0,314.0,-37.9084,145.0532
1,1.0,0.0,-37.9032,145.0455
3,1.0,0.0,-37.7867,144.9572
4,3.0,289.0,-37.7959,144.9569
3,2.0,180.0,-37.7961,144.9538
3,2.0,294.0,-37.7215,144.9251
2,1.0,531.0,-37.7189,144.9508
2,1.0,587.0,-37.7306,144.9357
3,1.0,793.0,-37.7182,144.9506
4,1.0,593.0,-37.7278,144.9463
3,1.0,488.0,-37.7253,144.9467
4,1.0,596.0,-37.7195,144.9456
2,1.0,136.0,-37.7218,144.9406
3,1.0,0.0,-37.7243,144.9473
2,1.0,240.0,-37.7217,144.924
3,1.0,321.0,-37.7242,144.9424
2,1.0,123.0,-37.7181,144.9322
3,1.0,506.0,-37.7187,144.9433
4,3.0,590.0,-37.7302,144.9357
2,1.0,134.0,-37.7216,144.9292
3,2.0,141.0,-37.7177,144.9328
5,3.0,1004.0,-37.7321,144.9353
2,1.0,0.0,-37.7324,144.9377
3,1.0,620.0,-37.7303,144.9445
2,1.0,602.0,-37.724,144.9447
5,2.0,706.0,-37.7328,144.9281
3,1.0,603.0,-37.7186,144.9318
3,3.0,92.0,-37.8368,144.9463
2,1.0,2166.0,-37.8415,144.9412
2,1.0,288.0,-37.8366,144.923
2,2.0,0.0,-37.84,144.939
3,2.0,368.0,-37.8323,144.9463
2,1.0,7159.0,-37.841,144.9386
2,2.0,98.0,-37.8392,144.9257
2,1.0,0.0,-37.842,144.9413
2,2.0,0.0,-37.8427,144.9378
2,2.0,0.0,-37.8444,144.9421
4,3.0,317.0,-37.8346,144.9358
4,1.0,190.0,-37.833,144.9377
2,1.0,0.0,-37.8443,144.9442
2,2.0,21715.0,-37.8424,144.9449
3,1.0,195.0,-37.851,145.0055
2,1.0,210.0,-37.8551,145.0058
1,1.0,0.0,-37.8516,144.9943
2,1.0,2842.0,-37.8513,144.9943
2,1.0,72.0,-37.8542,145.0024
1,1.0,0.0,-37.8529,145.0103
2,2.0,1146.0,-37.8597,145.0093
2,1.0,0.0,-37.8538,145.0088
2,1.0,8220.0,-37.8508,144.9874
2,1.0,479.0,-37.8489,144.9903
1,1.0,108.0,-37.8508,145.0051
3,1.0,249.0,-37.859,145.0038
2,1.0,0.0,-37.8519,144.9948
2,1.0,0.0,-37.849,145.0088
2,1.0,0.0,-37.7499,145.0031
3,2.0,572.0,-37.736,145.0033
2,1.0,465.0,-37.7424,145.0026
3,1.0,513.0,-37.7505,144.991
3,2.0,604.0,-37.7438,144.9971
3,1.0,210.0,-37.7317,145.0083
4,3.0,466.0,-37.731,145.0115
3,2.0,472.0,-37.7336,145.0022
4,1.0,494.0,-37.7386,145.0234
3,2.0,319.0,-37.7334,144.9873
4,1.0,521.0,-37.7506,144.99
3,2.0,511.0,-37.7377,144.9911
3,2.0,242.0,-37.7506,145.0185
3,2.0,670.0,-37.7353,145.0232
3,1.0,624.0,-37.7373,144.9864
3,0.0,533.0,-37.7336,145.0168
4,1.0,556.0,-37.7489,144.9861
2,1.0,405.0,-37.7356,145.0087
3,1.0,674.0,-37.7341,145.0275
3,1.0,690.0,-37.7452,145.0192
2,1.0,465.0,-37.7424,145.0026
2,1.0,258.0,-37.7521,145.0071
3,1.0,620.0,-37.7305,144.9856
3,1.0,486.0,-37.7341,145.0096
3,1.0,581.0,-37.7536,145.0191
2,1.0,319.0,-37.7442,144.9958
3,2.0,637.0,-37.7344,145.0208
3,1.0,575.0,-37.7288,144.9849
2,1.0,196.0,-37.7362,144.9885
1,1.0,896.0,-37.7316,145.0201
4,1.0,659.0,-37.7148,145.019
3,1.0,547.0,-37.7039,145.0226
3,1.0,320.0,-37.7018,145.0134
2,1.0,0.0,-37.7093,145.0083
3,1.0,649.0,-37.7258,145.0113
2,1.0,705.0,-37.712,145.0205
3,1.0,490.0,-37.7152,144.9817
3,1.0,874.0,-37.6982,145.0043
3,1.0,267.0,-37.714,145.007
4,2.0,696.0,-37.7074,145.0276
5,2.0,676.0,-37.7114,145.02100000000004
3,2.0,213.0,-37.7085,145.018
4,3.0,697.0,-37.701,144.9993
2,1.0,537.0,-37.7269,144.988
3,1.0,435.0,-37.7054,144.9945
4,1.0,606.0,-37.6987,145.0203
2,1.0,419.0,-37.721,145.016
3,1.0,551.0,-37.7194,145.0015
4,1.0,928.0,-37.7179,144.9908
3,2.0,567.0,-37.7236,144.9876
2,1.0,143.0,-37.6955,145.0097
3,1.0,371.0,-37.7068,145.0193
2,2.0,254.0,-37.7071,145.0108
2,1.0,202.0,-37.7199,145.0091
1,1.0,108.0,-37.7196,145.0092
4,1.0,635.0,-37.7205,145.0165
3,2.0,257.0,-37.7218,145.0231
2,1.0,101.0,-37.7091,145.0259
4,2.0,768.0,-37.6947,144.9851
4,1.0,605.0,-37.7051,145.0331
2,1.0,166.0,-37.6986,145.024
2,2.0,715.0,-37.7302,145.0129
2,1.0,110.0,-37.7216,145.0099
2,1.0,150.0,-37.8191,144.9977
2,1.0,166.0,-37.8172,145.0053
2,1.0,113.0,-37.8119,144.9947
2,1.0,826.0,-37.821,145.0054
1,1.0,2044.0,-37.817,144.9955
3,1.0,176.0,-37.8162,145.006
1,1.0,3512.0,-37.8183,144.9979
3,1.0,0.0,-37.833,144.997
3,2.0,848.0,-37.8235,144.9963
2,1.0,0.0,-37.8175,144.9974
2,2.0,0.0,-37.8151,145.0003
3,1.0,240.0,-37.8221,144.9964
2,1.0,7455.0,-37.822,145.0104
2,2.0,760.0,-37.825,144.9976
2,1.0,134.0,-37.817,145.0058
3,2.0,181.0,-37.8161,145.0037
2,1.0,111.0,-37.8108,144.9955
3,1.0,0.0,-37.8221,144.9988
3,2.0,230.0,-37.8213,144.9948
3,1.0,154.0,-37.8264,145.0123
2,2.0,3512.0,-37.8183,144.9979
2,1.0,178.0,-37.8226,145.0064
1,1.0,126.0,-37.8259,145.0107
3,1.0,318.0,-37.8225,145.0096
4,2.0,607.0,-37.7334,145.0631
4,1.0,672.0,-37.7438,145.0769
4,2.0,613.0,-37.7323,145.0692
2,1.0,190.0,-37.7437,145.0729
3,2.0,581.0,-37.7399,145.0681
2,1.0,269.0,-37.8026,144.8882
3,1.0,220.0,-37.8077,144.8883
2,1.0,249.0,-37.8052,144.8879
3,1.0,205.0,-37.8053,144.8967
2,1.0,116.0,-37.8046,144.891
3,2.0,197.0,-37.8395,144.9489
3,2.0,230.0,-37.8373,144.9527
1,1.0,0.0,-37.8344,144.9581
2,1.0,438.0,-37.8353,144.9599
2,1.0,327.0,-37.8351,144.964
3,1.0,204.0,-37.8365,144.9497
3,2.0,202.0,-37.837,144.9585
2,1.0,102.0,-37.8355,144.9675
3,2.0,0.0,-37.8309,144.9686
2,1.0,91.0,-37.836,144.9638
3,2.0,0.0,-37.8319,144.9682
3,2.0,15.0,-37.8398,144.9945
1,1.0,0.0,-37.8361,144.9966
2,2.0,0.0,-37.8361,144.9966
1,1.0,0.0,-37.8378,144.9883
2,1.0,0.0,-37.8452,145.0001
2,1.0,161.0,-37.8454,144.9891
2,1.0,5467.0,-37.8406,145.0035
3,1.0,0.0,-37.836,144.9782
2,1.0,0.0,-37.837,144.9907
2,1.0,595.0,-37.8422,144.9855
3,3.0,296.0,-37.8366,144.9882
2,2.0,208.0,-37.8433,145.0024
2,1.0,284.0,-37.8471,145.0019
3,2.0,201.0,-37.8428,144.9877
2,1.0,219.0,-37.8424,144.9867
2,2.0,17200.0,-37.8361,144.9966
2,1.0,0.0,-37.8383,144.9995
1,1.0,775.0,-37.8354,144.984
3,2.0,3197.0,-37.8446,144.9844
2,1.0,0.0,-37.8447,145.0037
1,1.0,678.0,-37.8585,144.983
1,1.0,2422.0,-37.8644,144.9741
1,1.0,1036.0,-37.8607,144.9873
2,2.0,2920.0,-37.8709,144.9807
1,1.0,1236.0,-37.8585,144.9884
2,1.0,135.0,-37.8661,144.9802
2,1.0,455.0,-37.8636,144.9749
2,1.0,165.0,-37.8658,144.9774
2,1.0,194.0,-37.8658,144.9795
2,1.0,0.0,-37.859,144.9816
3,1.0,246.0,-37.8635,144.991
3,1.0,0.0,-37.8718,144.9767
2,1.0,18.0,-37.8624,144.9823
3,1.0,460.0,-37.8623,144.9772
2,1.0,190.0,-37.8579,144.9844
2,1.0,0.0,-37.857,144.9867
4,2.0,297.0,-37.8729,144.9794
4,1.0,543.0,-37.7199,144.9044
3,2.0,371.0,-37.7229,144.9055
3,3.0,555.0,-37.7345,144.9228
5,2.0,533.0,-37.7189,144.9044
3,1.0,531.0,-37.7192,144.9045
3,2.0,653.0,-37.7296,144.9225
5,2.0,702.0,-37.7253,144.9146
3,2.0,572.0,-37.7966,144.8256
4,2.0,567.0,-37.7866,144.8458
3,1.0,725.0,-37.7918,144.8419
4,1.0,650.0,-37.7867,144.8437
4,1.0,654.0,-37.7803,144.8415
3,1.0,555.0,-37.7988,144.822
4,1.0,615.0,-37.785,144.8383
3,1.0,557.0,-37.7811,144.8373
3,1.0,483.0,-37.7875,144.8456
3,1.0,462.0,-37.7894,144.8383
3,2.0,660.0,-37.7954,144.8246
3,1.0,485.0,-37.7868,144.8428
3,1.0,608.0,-37.7743,144.8446
3,1.0,465.0,-37.7549,144.8304
3,1.0,551.0,-37.771,144.8389
4,1.0,665.0,-37.7662,144.8383
3,1.0,546.0,-37.7676,144.8307
3,1.0,534.0,-37.7886,144.821
3,2.0,519.0,-37.7997,144.7968
4,2.0,332.0,-37.7962,144.8064
3,1.0,573.0,-37.8017,144.8258
4,2.0,572.0,-37.7912,144.7979
3,1.0,701.0,-37.7889,144.8047
3,3.0,134.0,-37.79,144.7886
3,1.0,757.0,-37.7845,144.8088
3,1.0,990.0,-37.7928,144.8068
2,1.0,119.0,-37.8271,145.1032
2,1.0,180.0,-37.8351,145.10299999999995
3,2.0,347.0,-37.8323,145.105
2,1.0,269.0,-37.8201,145.0887
4,2.0,764.0,-37.81800000000001,145.0946
2,2.0,323.0,-37.823,145.0993
4,1.0,605.0,-37.8292,145.1053
4,1.0,600.0,-37.8327,145.0976
3,2.0,368.0,-37.8176,145.0882
4,3.0,773.0,-37.8263,145.0911
3,2.0,281.0,-37.7586,145.1211
3,1.0,907.0,-37.7628,145.1185
3,2.0,306.0,-37.7658,145.1014
3,1.0,743.0,-37.7703,145.1086
4,2.0,805.0,-37.7565,145.1067
3,1.0,745.0,-37.769,145.1108
3,1.0,655.0,-37.7685,145.1026
4,2.0,650.0,-37.7686,145.1023
5,4.0,501.0,-37.762,145.1244
3,1.0,712.0,-37.7598,145.0118
3,2.0,584.0,-37.7555,145.0152
3,1.0,408.0,-37.7573,145.0083
3,1.0,463.0,-37.7593,144.9885
2,1.0,0.0,-37.7554,144.982
3,2.0,194.0,-37.7538,144.9991
2,1.0,0.0,-37.7561,145.0067
3,2.0,359.0,-37.7551,144.9916
4,2.0,464.0,-37.7579,145.0169
3,2.0,0.0,-37.7579,145.0
2,1.0,0.0,-37.7549,144.9979
3,2.0,349.0,-37.7544,144.998
3,1.0,381.0,-37.7575,145.0128
3,1.0,517.0,-37.7638,145.0182
3,1.0,447.0,-37.7622,145.0074
2,1.0,502.0,-37.7541,145.016
1,1.0,948.0,-37.7577,145.0151
3,1.0,242.0,-37.7639,145.0135
2,2.0,158.0,-37.7587,144.9881
2,1.0,317.0,-37.7606,144.9995
2,1.0,330.0,-37.7629,145.0165
3,1.0,667.0,-37.743,145.0839
4,2.0,863.0,-37.7317,145.0952
4,2.0,619.0,-37.7355,145.0928
4,2.0,780.0,-37.7308,145.0932
3,1.0,555.0,-37.713,145.0894
5,1.0,545.0,-37.705,145.0825
4,2.0,729.0,-37.711,145.08100000000005
3,1.0,245.0,-37.716,145.0769
4,1.0,696.0,-37.7054,145.0809
3,1.0,312.0,-37.7031,145.0773
4,2.0,585.0,-37.7154,145.0777
3,1.0,775.0,-37.7075,145.0807
4,2.0,523.0,-37.798,144.8728
2,1.0,0.0,-37.8088,144.8715
2,1.0,2701.0,-37.8109,144.8684
3,1.0,183.0,-37.7968,144.8708
1,1.0,60.0,-37.7971,144.8703
2,1.0,452.0,-37.804,144.8772
3,1.0,203.0,-37.7928,144.8811
4,1.0,528.0,-37.7969,144.8647
4,2.0,525.0,-37.7994,144.8763
3,1.0,334.0,-37.7916,144.8762
3,1.0,218.0,-37.7963,144.8801
2,1.0,1059.0,-37.8062,144.8665
3,1.0,370.0,-37.7916,144.8715
2,1.0,401.0,-37.7903,144.8703
